Group_ID_simuliert,Period,Subject_ID,declared_income_final,teilnehmer_weiblich,alter,equal,Chat_subject,Chat_group_all,Chat_group_label,Chat_sel
7,6,9,0,1,24,True,"Ok ich schätze, ihr wollt wieder 0? Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt Außerdem ist die Chance ja genauso hoch wie die beiden male eben","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke"
4,6,10,0,0,34,True,...und nochmal so Alle nicht risikobereit Wie langweilig :),"...und nochmal so So viel, wie manche hier tippen, scheint das in anderen Gruppen weniger reibungslos zu laufen... Alle nicht risikobereit Wie langweilig :)",...und nochmal so Alle nicht risikobereit,"...und nochmal so So viel, wie manche hier tippen, scheint das in anderen Gruppen weniger reibungslos zu laufen... Alle nicht risikobereit Wie langweilig :)"
4,6,11,0,0,21,True,keinchat,keinchat,keinchat,keinchat
4,6,12,0,0,19,True,"So viel, wie manche hier tippen, scheint das in anderen Gruppen weniger reibungslos zu laufen...","...und nochmal so So viel, wie manche hier tippen, scheint das in anderen Gruppen weniger reibungslos zu laufen... Alle nicht risikobereit Wie langweilig :)",...und nochmal so Alle nicht risikobereit,"...und nochmal so So viel, wie manche hier tippen, scheint das in anderen Gruppen weniger reibungslos zu laufen... Alle nicht risikobereit Wie langweilig :)"
5,6,13,0,0,33,True,Was geben wir ein?  War jetzt nicht der Knaller mit den 650 ja 850?  Dann geben wir mal null ein  Auch nein Idee Also null?  okay Mir Latte Haben noch 60 Sek okay Ich will null probieren Risiko muss sein  okay Jeder \q nullt \q  Bis dann prosit,"Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck","Ja sollen wir sonst wieder 900 machen? Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer Ich will null probieren Risiko muss sein  Jeder \q nullt \q ","Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck"
5,6,14,0,0,28,True,"Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Probieren wir es einmal eben Gott Puck","Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck","Ja sollen wir sonst wieder 900 machen? Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer Ich will null probieren Risiko muss sein  Jeder \q nullt \q ","Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck"
5,6,15,0,1,-1,True,"Ja sollen wir sonst wieder 900 machen? Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? Ja 850 find ich auch sicherer Ok auf unser Glück :)","Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck","Ja sollen wir sonst wieder 900 machen? Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer Ich will null probieren Risiko muss sein  Jeder \q nullt \q ","Was geben wir ein?  War jetzt nicht der Knaller mit den 650 Ja sollen wir sonst wieder 900 machen? ja Statistisch gesehen kommt jetzt keine Kontrolle - mein Risiko wäre demnach größer - aber da das ein Zufallsgenerator ist ... Von mir aus auch 900 Also ich wäre für 900 aber wir können auch weniger sagen, was meint ihr? 850?  Also bei 0 Einkommen hat man 12 Euro bei einer Kontrolle (Kiste Gilden) oder 22 Euro ohne Kontrolle (Kiste Rheindorf und nein Pizza) Dann geben wir mal null ein  Auch nein Idee Also null?  Bei 850 sind es zwischen 17,75 und 16.25 - das wäre also ziemlich sicher okay Mir Latte Haben noch 60 Sek Ich würde die 0-mal ausprobieren, weil ich Gilden auch in Ordnung finde ;) Ja 850 find ich auch sicherer okay Ich will null probieren Risiko muss sein  Probieren wir es einmal eben okay Jeder \q nullt \q  Ok auf unser Glück :) Bis dann prosit Gott Puck"
6,6,16,0,0,21,True,Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 ok,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok,Nochmal? Ja wieder 0,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok
6,6,17,0,0,23,True,Jo In der ersten Periode schon Ähh im ersten Teilexperiment mein ich,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok,Nochmal? Ja wieder 0,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok
6,6,18,0,1,26,True,Nochmal? Ich auch nicht,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok,Nochmal? Ja wieder 0,Nochmal? Jo Wurdet ihr schon jemals kontrolliert? Ich bis jetzt kein Mal Ja wieder 0 Ich auch nicht In der ersten Periode schon Ähh im ersten Teilexperiment mein ich ok
7,6,19,0,0,21,True,"ja ;-) genau Jo bis dann Ja kann auch sein, müssen uns nachher so treffen  Ja dann nicht Viel Erfolg noch :D danke","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt Außerdem ist die Chance ja genauso hoch wie die beiden male eben","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke"
7,6,20,0,1,21,True,"Dassselbe nochmal, oder? Jaaa :D Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Haha bestimmt! Schade! Viel Erfolg euch auch","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt Außerdem ist die Chance ja genauso hoch wie die beiden male eben","Dassselbe nochmal, oder? Ok ich schätze, ihr wollt wieder 0? Jaaa :D ja ;-) Wahrscheinlich werden wir jetzt dann doch kontrolliert aber ok machen wir wieder 0 Hat sich ja schon gezeigt, dass die Strafe gar nicht so sehr ins Gewicht fällt genau Außerdem ist die Chance ja genauso hoch wie die beiden male eben Also bis gleich Jo bis dann Ich glaube, das ist jetzt die letzte Runde, in der wir zusammen entscheiden müssen Ja kann auch sein, müssen uns nachher so treffen  Haha bestimmt! Darf man laut den Instruktionen doch gar nicht Kriminell hier^^  Ja dann nicht Schade! Wobei man darf sich glaube ich nur nicht das Geld irgendwie untereinander aufteilen Viel Erfolg noch :D Darf ja an sich nicht verboten werden miteinander zu sprechen^^  Ebenso viel Erfolg Viel Erfolg euch auch danke"
3,6,21,0,0,24,True,Alle guten Dinge sind 3 Läuft bei uns auf jeden Fall ,Und jetzt? Alle guten Dinge sind 3 Wollte ich auch gerade sagen :D Läuft bei uns auf jeden Fall  Dann schließe ich mich der Mehrheit an Noch ja :D ,Alle guten Dinge sind 3,Und jetzt? Alle guten Dinge sind 3 Wollte ich auch gerade sagen :D Läuft bei uns auf jeden Fall  Dann schließe ich mich der Mehrheit an Noch ja :D 
9,1,22,200,0,27,True,hallo 0 Geht ja wohl um Risikoaversion Im ersten Experiment haben sie getestet wie Ufers wir sind Wenn wir jetzt immer 0 wählen würden wir unserer eigenen Aversion die wir im ersten Experiment gezeigt haben widersprechen Aber 0 wäre schon nice :D Wartet mal Ist auf jeden fall linear 200?,hallo hey Hi Vorschläge? 0 Geht ja wohl um Risikoaversion Im ersten Experiment haben sie getestet wie Ufers wir sind Wenn wir jetzt immer 0 wählen würden wir unserer eigenen Aversion die wir im ersten Experiment gezeigt haben widersprechen Sehe ich auch so Aber 0 wäre schon nice :D Ist aber auch heftig. Wie wäre es mit 300? Ja 0 finde ich auch zu krass  Oder 200  200 fand ich auch ok Wartet mal Ist auf jeden fall linear ja 200? ok,0 Wenn wir jetzt immer 0 wählen würden wir unserer eigenen Aversion die wir im ersten Experiment gezeigt haben widersprechen Aber 0 wäre schon nice :D Ist aber auch heftig. Wie wäre es mit 300? Ja 0 finde ich auch zu krass  Oder 200  200 fand ich auch ok 200?,hallo hey Hi Vorschläge? 0 Geht ja wohl um Risikoaversion Im ersten Experiment haben sie getestet wie Ufers wir sind Wenn wir jetzt immer 0 wählen würden wir unserer eigenen Aversion die wir im ersten Experiment gezeigt haben widersprechen Sehe ich auch so Aber 0 wäre schon nice :D Ist aber auch heftig. Wie wäre es mit 300? Ja 0 finde ich auch zu krass  Oder 200  200 fand ich auch ok Wartet mal Ist auf jeden fall linear ja 200? ok
